,省份,城市,行政区,具体位置,数据来源,网址
919,贵州省,毕节,百里杜鹃管理区,戛木村长槽组,贵州省人民政府网,https://mp.weixin.qq.com/s?__biz=MzA3NDIwODEwMA==&mid=2878778752&idx=4&sn=74c16ce68b252b3c5bc359d36b5d2a6d&chksm=b1614b8b8616c29d6e9541bb533dce0dd068f0e8e71c960bf79a13a0b937e1c397238e5c8cbd&mpshare=1&scene=1&srcid=&sharer_sharetime=1581943522960&sharer_sh
920,贵州省,毕节,百里杜鹃管理区,沙厂乡白果村箐脚组,贵州省人民政府网,https://mp.weixin.qq.com/s?__biz=MzA3NDIwODEwMA==&mid=2878778752&idx=4&sn=74c16ce68b252b3c5bc359d36b5d2a6d&chksm=b1614b8b8616c29d6e9541bb533dce0dd068f0e8e71c960bf79a13a0b937e1c397238e5c8cbd&mpshare=1&scene=1&srcid=&sharer_sharetime=1581943522960&sharer_sh
921,贵州省,黔东南州,凯里市,城西街道凯旋厂,2月6日—12日贵州省新冠病毒肺炎确诊病例活动区域信息,http://www.gzhfpc.gov.cn/ztzl_500663/xxgzbdgrdfyyqfk/yqdt/202002/t20200213_48886436.html
922,海南省,海口,琼山区,振兴路东盛名苑A栋,海口发布,https://mp.weixin.qq.com/s/Dc6hqrFt1WTJEnxM4XHtBw
923,海南省,海口,琼山区,海口天艺东环大酒店,海口发布,https://mp.weixin.qq.com/s/Dc6hqrFt1WTJEnxM4XHtBw
924,海南省,海口,琼山区,抱罗粉餐厅·原味椰子鸡（天艺东环大酒店）,海口发布,https://mp.weixin.qq.com/s/Dc6hqrFt1WTJEnxM4XHtBw
925,海南省,海口,琼山区,明光胜意酒店,海口发布,https://mp.weixin.qq.com/s/Dc6hqrFt1WTJEnxM4XHtBw
926,海南省,海口,琼山区,海政学校教职工公租房,海口发布,https://mp.weixin.qq.com/s/Dc6hqrFt1WTJEnxM4XHtBw
927,海南省,海口,琼山区,大园路向阳里一巷16号,海口发布,https://mp.weixin.qq.com/s/Dc6hqrFt1WTJEnxM4XHtBw
928,海南省,海口,琼山区,龙塘镇仁三村委会道本村,海口发布,https://mp.weixin.qq.com/s/Dc6hqrFt1WTJEnxM4XHtBw
929,海南省,海口,琼山区,培龙市场周边（古井旁）,海口发布,https://mp.weixin.qq.com/s/Dc6hqrFt1WTJEnxM4XHtBw
930,海南省,海口,琼山区,龙塘镇佳佳旺超市,海口发布,https://mp.weixin.qq.com/s/Dc6hqrFt1WTJEnxM4XHtBw
931,海南省,海口,琼山区,滨江路佳捷酒店,海口发布,https://mp.weixin.qq.com/s/Dc6hqrFt1WTJEnxM4XHtBw
932,海南省,海口,琼山区,抱罗粉餐厅·原味椰子鸡,海口发布,https://mp.weixin.qq.com/s/Dc6hqrFt1WTJEnxM4XHtBw
933,海南省,海口,龙华区,乐鲜生生活超市（金盘店）,海口发布,https://mp.weixin.qq.com/s/Dc6hqrFt1WTJEnxM4XHtBw
934,海南省,海口,龙华区,头铺村菜市场,海口发布,https://mp.weixin.qq.com/s/Dc6hqrFt1WTJEnxM4XHtBw
935,海南省,海口,龙华区,希尔顿酒店（国贸店）,海口发布,https://mp.weixin.qq.com/s/Dc6hqrFt1WTJEnxM4XHtBw
936,海南省,海口,龙华区,观澜湖度假酒店,海口发布,https://mp.weixin.qq.com/s/Dc6hqrFt1WTJEnxM4XHtBw
937,海南省,海口,龙华区,金廉路广电家园C幢2单元,海口发布,https://mp.weixin.qq.com/s/Dc6hqrFt1WTJEnxM4XHtBw
938,海南省,海口,龙华区,冯小刚电影公社,海口发布,https://mp.weixin.qq.com/s/Dc6hqrFt1WTJEnxM4XHtBw
939,海南省,海口,龙华区,城西镇金南苑小区B1栋,海口发布,https://mp.weixin.qq.com/s/Dc6hqrFt1WTJEnxM4XHtBw
940,海南省,海口,美兰区,蓝天街道白坡里175号,海口发布,https://mp.weixin.qq.com/s/Dc6hqrFt1WTJEnxM4XHtBw
941,海南省,海口,美兰区,绿地铂骊Q酒店（海口美兰机场店）,海口发布,https://mp.weixin.qq.com/s/Dc6hqrFt1WTJEnxM4XHtBw
942,海南省,海口,美兰区,灵山镇大林村,海口发布,https://mp.weixin.qq.com/s/Dc6hqrFt1WTJEnxM4XHtBw
943,海南省,海口,美兰区,良缘公寓门口,海口发布,https://mp.weixin.qq.com/s/Dc6hqrFt1WTJEnxM4XHtBw
944,海南省,海口,秀英区,兵工大酒店,海口发布,https://mp.weixin.qq.com/s/Dc6hqrFt1WTJEnxM4XHtBw
945,海南省,海口,秀英区,锦地翰城Ⅱ期19栋,海口发布,https://mp.weixin.qq.com/s/Dc6hqrFt1WTJEnxM4XHtBw
946,海南省,海口,秀英区,万达广场（海口店）,海口发布,https://mp.weixin.qq.com/s/Dc6hqrFt1WTJEnxM4XHtBw
947,海南省,海口,秀英区,海口港,海口发布,https://mp.weixin.qq.com/s/Dc6hqrFt1WTJEnxM4XHtBw
948,海南省,三亚,天涯区,天涯海角游览区,海口发布,https://mp.weixin.qq.com/s/Dc6hqrFt1WTJEnxM4XHtBw
949,海南省,三亚,吉阳区,子悦酒店,海口发布,https://mp.weixin.qq.com/s/Dc6hqrFt1WTJEnxM4XHtBw
950,海南省,三亚,吉阳区,亚龙湾国际玫瑰谷,海口发布,https://mp.weixin.qq.com/s/Dc6hqrFt1WTJEnxM4XHtBw
951,海南省,三亚,吉阳区,亚龙湾热带天堂森林公园,海口发布,https://mp.weixin.qq.com/s/Dc6hqrFt1WTJEnxM4XHtBw
952,海南省,三亚,崖州区,南山,海口发布,https://mp.weixin.qq.com/s/Dc6hqrFt1WTJEnxM4XHtBw
953,海南省,三亚,崖州区,南山文化旅游区,海口发布,https://mp.weixin.qq.com/s/Dc6hqrFt1WTJEnxM4XHtBw
954,海南省,三亚,海棠区,蜈支洲岛,海口发布,https://mp.weixin.qq.com/s/Dc6hqrFt1WTJEnxM4XHtBw
955,海南省,陵水黎族自治县,英州镇,陵水椰田古寨,海口发布,https://mp.weixin.qq.com/s/Dc6hqrFt1WTJEnxM4XHtBw
956,海南省,文昌,龙楼镇,鲁能山海天泰七2栋,海口发布,https://mp.weixin.qq.com/s/Dc6hqrFt1WTJEnxM4XHtBw
957,海南省,文昌,龙楼镇,石头公园,海口发布,https://mp.weixin.qq.com/s/Dc6hqrFt1WTJEnxM4XHtBw
958,海南省,定安县,定城镇,乡江丽景小区11栋,海口发布,https://mp.weixin.qq.com/s/Dc6hqrFt1WTJEnxM4XHtBw
959,海南省,定安县,定城镇,天籁谷小区1幢,海口发布,https://mp.weixin.qq.com/s/Dc6hqrFt1WTJEnxM4XHtBw
960,海南省,三亚,天涯区,南方航空城,三亚发布,https://mp.weixin.qq.com/s/gISZhpQ7Y-hmVNvoUn1K1g
961,海南省,三亚,天涯区,水蛟村,三亚发布,https://mp.weixin.qq.com/s/gISZhpQ7Y-hmVNvoUn1K1g
962,海南省,三亚,天涯区,凤凰市场,三亚发布,https://mp.weixin.qq.com/s/gISZhpQ7Y-hmVNvoUn1K1g
963,海南省,三亚,吉阳区,亚龙湾壹号小区,三亚发布,https://mp.weixin.qq.com/s/gISZhpQ7Y-hmVNvoUn1K1g
964,海南省,三亚,吉阳区,八爪鱼超市,三亚发布,https://mp.weixin.qq.com/s/gISZhpQ7Y-hmVNvoUn1K1g
965,海南省,三亚,吉阳区,君和君泰小区,三亚发布,https://mp.weixin.qq.com/s/gISZhpQ7Y-hmVNvoUn1K1g
966,海南省,三亚,崖州区,南山花园小区,三亚发布,https://mp.weixin.qq.com/s/gISZhpQ7Y-hmVNvoUn1K1g
967,海南省,三亚,崖州区,南滨佳康宾馆,三亚发布,https://mp.weixin.qq.com/s/gISZhpQ7Y-hmVNvoUn1K1g
968,海南省,三亚,海棠区,保利海棠,三亚发布,https://mp.weixin.qq.com/s/gISZhpQ7Y-hmVNvoUn1K1g
969,海南省,海口,琼山区,一心堂药店,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
970,海南省,海口,琼山区,琼菜王,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
971,海南省,海口,琼山区,凤翔东路橙市天安超市,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
972,海南省,海口,琼山区,佩洛西蛋糕店（滨江店）,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
973,海南省,海口,琼山区,府城培龙市场,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
974,海南省,海口,琼山区,凤翔街道江畔人家小区,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
975,海南省,海口,琼山区,日月广场免税店,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
976,海南省,海口,琼山区,石塔村,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
977,海南省,海口,琼山区,琼山第二小学对面药店,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
978,海南省,海口,琼山区,忠介路步行街,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
979,海南省,海口,琼山区,红城湖家乐福超市,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
980,海南省,海口,琼山区,日月广场,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
981,海南省,海口,琼山区,丽华大酒店,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
982,海南省,海口,琼山区,大园路振兴里,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
983,海南省,海口,琼山区,灵山镇,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
984,海南省,海口,琼山区,灵山镇农贸市场,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
985,海南省,海口,琼山区,新大洲大道,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
986,海南省,海口,琼山区,大园里147号,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
987,海南省,海口,琼山区,甘蔗园便民服务市场,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
988,海南省,海口,琼山区,红旗镇,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
989,海南省,海口,琼山区,新大洲大道321号2楼（租房）,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
990,海南省,海口,琼山区,第十一小学（红星路）,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
991,海南省,海口,琼山区,南北水果市场,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
992,海南省,海口,琼山区,红城湖路金中源精品酒店,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
993,海南省,海口,龙华区,红玫瑰大厦,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
994,海南省,海口,龙华区,龙桥镇菜市场,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
995,海南省,海口,龙华区,兴泰粤海酒店,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
996,海南省,海口,龙华区,海口骑楼小吃街,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
997,海南省,海口,龙华区,金湖雅居,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
998,海南省,海口,龙华区,金牛岭公园,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
999,海南省,海口,龙华区,椰岛广场,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1000,海南省,海口,龙华区,家乐福（金龙店）,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1001,海南省,海口,龙华区,坡博农贸市场,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1002,海南省,海口,龙华区,旺佳旺（南沙店）,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1003,海南省,海口,龙华区,大润发（国贸店）,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1004,海南省,海口,龙华区,龙桥镇,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1005,海南省,海口,龙华区,义龙西路汉庭酒店新温泉分店,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1006,海南省,海口,龙华区,龙华镇龙桥市场,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1007,海南省,海口,龙华区,大同二里,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1008,海南省,海口,龙华区,头铺农贸市场,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1009,海南省,海口,龙华区,城西镇鸿侨公寓,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1010,海南省,海口,龙华区,城西镇椰海昌茂城邦小区,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1011,海南省,海口,龙华区,凤翔农贸市场,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1012,海南省,海口,龙华区,龙桥镇玉良村,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1013,海南省,海口,美兰区,板桥市场,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1014,海南省,海口,美兰区,海甸岛三东路丽枫酒店,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1015,海南省,海口,美兰区,鹏泰兴购物广场,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1016,海南省,海口,美兰区,省委住宿楼,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1017,海南省,海口,美兰区,海府街道白坡里,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1018,海南省,海口,美兰区,清水湾上公谷乳胶科技馆,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1019,海南省,海口,美兰区,良缘公寓,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1020,海南省,海口,秀英区,凯威大酒店,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1021,海南省,海口,秀英区,大华锦绣海岸二期,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1022,海南省,海口,秀英区,夏威夷海岸,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1023,海南省,海口,秀英区,长流镇家佳惠超市,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1024,海南省,海口,秀英区,石山镇美鳌村,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1025,海南省,三亚,天涯区,金鸡岭水果市场,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1026,海南省,三亚,天涯区,第一市场河西路口好芙利蛋糕店,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1027,海南省,三亚,天涯区,嘉濠旅租住,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1028,海南省,三亚,天涯区,榆亚路锦轩江南酒店,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1029,海南省,三亚,天涯区,美丽五期11栋,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1030,海南省,三亚,天涯区,胜利路胜利购物广场旺豪超市,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1031,海南省,三亚,天涯区,水蛟村委会大园村,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1032,海南省,三亚,天涯区,群众街7天酒店,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1033,海南省,三亚,天涯区,新风街,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1034,海南省,三亚,天涯区,三亚湾,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1035,海南省,三亚,天涯区,益龙海景渔村餐厅,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1036,海南省,三亚,天涯区,海润路趣佰全球公司,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1037,海南省,三亚,天涯区,椰风巷,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1038,海南省,三亚,天涯区,海角之旅酒店,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1039,海南省,三亚,天涯区,大好河山旅租,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1040,海南省,三亚,天涯区,凤凰镇芒果村,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1041,海南省,三亚,天涯区,金中海蓝钻小区,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1042,海南省,三亚,天涯区,解放路天懋超市,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1043,海南省,三亚,天涯区,升升超市,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1044,海南省,三亚,天涯区,亚龙湾喜来登酒店,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1045,海南省,三亚,天涯区,解放路旺毫超市,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1046,海南省,三亚,天涯区,万应堂大药房,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1047,海南省,三亚,吉阳区,凤凰路南方航空城小区,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1048,海南省,三亚,吉阳区,迎宾路潮汕餐厅,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1049,海南省,三亚,吉阳区,落笔洞路双大山湖湾小区,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1050,海南省,三亚,吉阳区,南新农场,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1051,海南省,三亚,吉阳区,月川老干区二巷,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1052,海南省,三亚,吉阳区,海螺路麦当劳餐厅,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1053,海南省,三亚,吉阳区,一心堂药店,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1054,海南省,三亚,吉阳区,乐天城（维英店）,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1055,海南省,三亚,吉阳区,蓝海一号海岸酒店,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1056,海南省,三亚,吉阳区,星域小区,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1057,海南省,三亚,吉阳区,亚龙湾环球酒店,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1058,海南省,三亚,吉阳区,广晟凯旋滨海酒店,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1059,海南省,三亚,吉阳区,海虹酒店,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1060,海南省,三亚,吉阳区,百花谷,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1061,海南省,三亚,吉阳区,火车头海鲜广场,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1062,海南省,三亚,崖州区,东合逸海郡小区,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1063,海南省,三亚,崖州区,云海台小区,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1064,海南省,三亚,崖州区,崖城怡宜佳超市,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1065,海南省,三亚,崖州区,云海台小区农贸市场,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1066,海南省,三亚,崖州区,南山寺,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1067,海南省,三亚,崖州区,大小洞天景区,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1068,海南省,三亚,崖州区,南海嘉园,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1069,海南省,三亚,崖州区,南滨农贸市场,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1070,海南省,三亚,崖州区,施顿花园,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1071,海南省,三亚,海棠区,理文索菲特酒店,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1072,海南省,三亚,海棠区,水稻公园,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1073,海南省,三亚,海棠区,南田农场广西村,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1074,海南省,三亚,海棠区,海昌梦幻不夜城,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1075,海南省,三亚,海棠区,三亚国际免税店,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1076,海南省,澄迈县,澄迈县,一心堂药店,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1077,海南省,澄迈县,澄迈县,澄迈中学,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1078,海南省,澄迈县,澄迈县,千秋超市,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1079,海南省,澄迈县,澄迈县,源安隆药店,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1080,海南省,澄迈县,澄迈县,富强巷,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1081,海南省,澄迈县,澄迈县,华侨农场,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1082,海南省,澄迈县,老城镇,恒大御景湾小区,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1083,海南省,澄迈县,老城镇,迎宾路玉海金华小区,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1084,海南省,澄迈县,老城镇,四季康城,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1085,海南省,澄迈县,大丰镇,荣德庄园小区,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1086,海南省,澄迈县,大丰镇,农贸市场,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1087,海南省,澄迈县,中兴镇,富华小区,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1088,海南省,澄迈县,金江镇,南亚广场升升超市,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1089,海南省,万宁,万宁市,奥特莱斯,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1090,海南省,万宁,万宁市,华亚欢乐城,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1091,海南省,万宁,万宁市,神州半岛新月海岸小区,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1092,海南省,万宁,万宁市,石梅湾,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1093,海南省,万宁,万宁市,神州半岛,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1094,海南省,万宁,万宁市,神州半岛君临海小区,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1095,海南省,万宁,万宁市,石梅湾九里三期,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1096,海南省,万宁,万宁市,华润万家超市,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1097,海南省,万宁,万宁市,文化商业广场广百汇超市,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1098,海南省,万宁,万宁市,农贸市场,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1099,海南省,万宁,山根镇,水央屈村,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1100,海南省,万宁,兴隆镇,曼特宁温泉公寓,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1101,海南省,万宁,万城镇,山泉海小区,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1102,海南省,儋州,那大镇,文化北路三棵树油漆专营店,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1103,海南省,儋州,那大镇,群英文化南路293号金洲大厦,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1104,海南省,儋州,那大镇,名都小区,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1105,海南省,儋州,那大镇,第三小学,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1106,海南省,儋州,那大镇,兆煌花园酒店,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1107,海南省,儋州,那大镇,观蓝上品国际酒店,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1108,海南省,儋州,那大镇,合罗农场,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1109,海南省,儋州,那大镇,万福市场,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1110,海南省,儋州,大成镇,西庆居,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1111,海南省,儋州,木棠镇,铁匠村,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1112,海南省,儋州,白马井镇,白马井镇,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1113,海南省,陵水黎族自治县,英州镇,珊瑚会商业中心宜之家超市,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1114,海南省,陵水黎族自治县,英州镇,碧桂园珊瑚宫殿,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1115,海南省,陵水黎族自治县,英州镇,农贸市场,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
1116,海南省,陵水黎族自治县,英州镇,清水湾碧桂园海悦天1街5栋,确诊病例迁移途径,http://wst.hainan.gov.cn/yqfk/index/index/qianyi.html
